state	min	max	mean	rates	root	lnL	lnL.p	lnL.h
397400	0.071	43.268	1.46	5	NA	-96.14	-1.98	-3.27
397500	0.008	0.114	0.086	3	NA	-88.66	0	-0.69
397500	0.071	43.268	1.403	5	NA	-94.35	0	-0.73
397600	0.008	0.114	0.072	3	NA	-90.05	0	-0.03
397600	0.071	43.268	1.403	5	NA	-94.35	0	0
397700	0.008	0.114	0.067	3	NA	-88.42	0	-0.69
397700	0.071	43.268	0.459	5	NA	-94.27	-1.98	-3.27
397800	0.008	0.114	0.095	3	NA	-90.33	0	-0.43
397800	0.071	43.268	0.534	5	NA	-94.17	-1.98	-3.27
397900	0.008	0.114	0.067	3	NA	-88.42	-1.47	-3.8
397900	0.05	43.268	1.064	5	NA	-95.55	0	-3.04
398000	0.008	0.114	0.072	3	NA	-90.05	0	-1.45
398000	0.052	43.268	1.412	5	NA	-93.81	0	-0.69
398100	0.028	0.103	0.099	2	NA	-97.2	0	-0.82
398100	0.052	43.268	0.454	5	NA	-91.58	0	0.69
398200	0.028	1.135	0.106	3	NA	-92.44	-1.47	-3.8
398200	0.052	43.268	0.475	5	NA	-91.65	0	-0.32
398300	0.028	1.135	0.087	3	NA	-92.82	-1.47	-3.8
398300	0.052	43.589	0.478	5	NA	-91.66	0	0.69
398400	0.028	1.135	0.103	3	NA	-90.77	0	-0.69
398400	0.06	43.589	0.43	4	NA	-94.79	0	-0.41
398500	0.003	1.135	0.082	4	NA	-90.26	0	-0.12
398500	0.069	43.589	1.707	3	NA	-96.69	0	-0.69
398600	0.003	1.135	0.081	4	NA	-89.87	0	-0.69
398600	0.069	43.589	1.707	3	NA	-96.69	0	-0.25
398700	0.003	1.63	0.129	4	NA	-87.62	-1.75	-3.5
398700	0.069	43.589	1.707	3	NA	-96.69	0	-1.51
398800	0.003	1.63	0.069	4	NA	-90.39	0	-0.03
398800	0.075	43.996	0.436	3	NA	-96.13	0	-0.17
398900	0.028	1.63	0.109	3	NA	-94.52	-1.47	-3.8
398900	0.05	43.996	0.434	4	NA	-91.61	0	-0.69
399000	0.074	1.63	0.108	2	NA	-94.73	0	-0.54
399000	0.05	43.996	0.417	4	NA	-94.32	0	-0.56
399100	0.074	1.63	0.108	2	NA	-94.73	0	-0.61
399100	0.093	43.996	0.416	2	NA	-96.93	0	-0.3
399200	0.108	0.108	0.108	1	NA	-99.44	-0.37	-4.91
399200	0.093	43.996	0.416	2	NA	-96.93	0	-0.22
399300	0.108	0.108	0.108	1	NA	-99.44	-0.37	-4.91
399300	0.093	43.996	0.416	2	NA	-96.93	0	-0.15
399400	0.108	0.108	0.108	1	NA	-99.44	0	-1.02
399400	0.093	43.996	0.416	2	NA	-96.93	-1.06	-4.21
399500	0.025	0.122	0.108	2	NA	-94.35	0	-0.84
399500	0.093	43.996	0.416	2	NA	-96.93	0	-1.21
399600	0.025	0.122	0.108	2	NA	-94.35	0	-0.6
399600	0.093	43.996	0.416	2	NA	-96.93	0	-0.02
399700	0.025	0.122	0.108	2	NA	-94.35	0	-0.32
399700	0.093	43.996	0.416	2	NA	-96.93	0	-0.42
399800	0.025	0.122	0.108	2	NA	-94.35	0	-0.67
399800	0.093	43.996	0.416	2	NA	-96.93	0	-0.26
399900	0.025	0.122	0.108	2	NA	-94.35	-1.06	-4.21
399900	0.093	43.996	0.416	2	NA	-96.93	0	-0.15
4e+05	0.025	0.122	0.108	2	NA	-94.35	0	-4.38
4e+05	0.093	43.996	0.416	2	NA	-96.93	0	-1.08
400100	0.069	1.142	0.108	2	NA	-92.67	0	-0.62
400100	0.093	43.996	0.416	2	NA	-96.93	0	-0.2
400200	0.069	1.142	0.108	2	NA	-92.67	0	-1.61
400200	0.093	43.996	0.416	2	NA	-96.93	-1.06	-4.21
400300	0.069	1.142	0.108	2	NA	-92.67	0	-0.74
400300	0.093	43.996	0.416	2	NA	-96.93	-1.06	-4.21
400400	0.069	1.142	0.108	2	NA	-92.67	0	-0.22
400400	0.093	43.996	0.416	2	NA	-96.93	0	-0.17
400500	0.069	1.142	0.108	2	NA	-92.67	0	-1.79
400500	0.093	43.996	0.416	2	NA	-96.93	0	-0.6
400600	0.055	1.863	0.214	3	NA	-94.56	0	0.69
400600	0.093	43.996	0.416	2	NA	-96.93	-1.06	-4.21
400700	0.069	1.863	0.122	3	NA	-92.88	-1.47	-3.8
400700	0.093	43.996	0.416	2	NA	-96.93	0	-0.72
400800	0.047	1.863	0.169	4	NA	-91.22	0	-1.32
400800	0.093	43.996	0.416	2	NA	-96.93	0	-1.57
400900	0.047	1.863	0.122	4	NA	-89.77	0	-0.08
400900	0.055	43.996	0.416	3	NA	-93.16	0	-1.25
401000	0.047	1.863	0.145	4	NA	-90.35	0	-0.87
401000	0.055	43.996	0.41	3	NA	-93.99	-1.47	-3.8
401100	0.047	1.863	0.169	4	NA	-91.22	0	-2.37
401100	0.055	43.996	0.387	3	NA	-94.49	0	-2.01
401200	0.047	1.863	0.122	4	NA	-90.15	0	0
401200	0.055	43.996	0.409	3	NA	-92.95	0	0.69
401300	0.097	1.863	0.222	3	NA	-102	0	0.69
401300	0.055	43.996	0.404	3	NA	-93.8	0	-0.19
401400	0.068	1.863	0.103	3	NA	-95.04	0	-0.54
401400	0.055	43.996	1.694	3	NA	-96.53	0	-0.69
401500	0.078	1.863	0.111	3	NA	-95.48	0	-0.69
401500	0.055	43.996	0.404	3	NA	-93.8	0	-1.77
401600	0.078	1.863	0.108	3	NA	-94.7	0	0.69
401600	0.034	43.996	1.041	3	NA	-95.78	0	-0.69
401700	0.078	1.863	0.095	3	NA	-93.51	0	-0.69
401700	0.034	43.996	0.396	3	NA	-93.96	0	0.69
401800	0.078	1.863	0.095	3	NA	-93.51	0	-0.69
401800	0.034	43.996	0.403	3	NA	-94.16	0	0
401900	0.078	1.863	0.104	3	NA	-94.22	0	-1.05
401900	0.034	43.996	0.403	3	NA	-94.16	0	-0.73
402000	0.118	0.198	0.12	2	NA	-98.71	0	-0.16
402000	0.034	43.996	0.403	3	NA	-94.16	0	-0.5
402100	0.118	0.198	0.12	2	NA	-98.71	0	-0.56
402100	0.034	43.996	1.047	3	NA	-96.04	0	-1.75
402200	0.118	0.198	0.12	2	NA	-98.71	0	-0.21
402200	0.03	43.996	1.047	4	NA	-90.28	0	-0.69
402300	0.118	0.198	0.12	2	NA	-98.71	0	-0.87
402300	0.03	43.996	0.403	4	NA	-88.4	0	-0.38
402400	0.118	0.198	0.12	2	NA	-98.71	0	-0.04
402400	0	43.996	0.405	5	NA	-82.45	0	0.69
402500	0.08	1.744	0.121	3	NA	-94.18	0	-0.4
402500	0	43.996	0.399	5	NA	-80.61	0	0.69
402600	0.08	1.744	0.13	3	NA	-94.88	0	-0.69
402600	0	43.996	0.396	4	NA	-87.75	-1.75	-3.5
402700	0.08	1.744	0.146	3	NA	-95.41	-1.47	-3.8
402700	0	43.996	0.396	4	NA	-90.37	-1.75	-3.5
402800	0.08	1.744	0.144	3	NA	-96.28	0	-1.11
402800	0	43.996	1.677	3	NA	-90.23	0	-0.85
402900	0.093	0.198	0.097	2	NA	-95.82	0	-0.07
402900	0	43.996	0.385	3	NA	-89.91	0	-1.35
403000	0.093	0.198	0.097	2	NA	-95.82	-1.06	-4.21
403000	0	43.996	0.385	3	NA	-89.91	0	-0.69
403100	0.048	5.909	0.194	3	NA	-96.04	0	0.69
403100	0.062	43.996	0.385	2	NA	-97.08	0	-0.75
403200	0.074	5.909	0.117	2	NA	-98.36	0	-0.16
403200	0.062	43.996	0.385	2	NA	-97.08	0	-1.74
403300	0.074	5.909	0.117	2	NA	-98.36	-1.06	-4.21
403300	0.062	43.996	0.385	2	NA	-97.08	0	-0.44
403400	0.074	5.909	0.117	2	NA	-98.36	0	-0.39
403400	0.062	43.996	0.385	2	NA	-97.08	0	-1.42
403500	0.074	5.909	0.117	2	NA	-98.36	0	-0.3
403500	0.062	43.996	0.385	2	NA	-97.08	0	-0.95
403600	0.117	0.117	0.117	1	NA	-100	0	-2.84
403600	0.062	43.996	0.385	2	NA	-97.08	0	-0.46
403700	0.099	0.595	0.117	2	NA	-94.83	-1.06	-4.21
403700	0.062	43.996	0.385	2	NA	-97.08	-1.06	-4.21
403800	0.099	0.595	0.117	2	NA	-94.83	0	-2.15
403800	0.062	43.996	0.385	2	NA	-97.08	0	-0.61
403900	0.099	0.595	0.117	2	NA	-94.83	0	-0.9
403900	0.062	43.996	0.385	2	NA	-97.08	-1.06	-4.21
404000	0.099	0.595	0.117	2	NA	-94.83	0	-1.02
404000	0.062	43.996	0.385	2	NA	-97.08	0	-0.48
404100	0.117	0.117	0.117	1	NA	-100	0	-0.21
404100	0.014	43.996	0.385	3	NA	-93.46	0	0
404200	0.117	0.117	0.117	1	NA	-100	-0.37	-4.91
404200	0.067	43.996	0.39	2	NA	-96.61	0	-0.2
404300	0.117	0.117	0.117	1	NA	-100	-0.37	-4.91
404300	0.067	43.996	0.39	2	NA	-96.61	0	-1.14
404400	0.098	0.147	0.117	2	NA	-97.48	-1.06	-4.21
404400	0.067	43.996	0.39	2	NA	-96.61	0	-0.51
404500	0.098	0.147	0.117	2	NA	-97.48	0	-0.25
404500	0.067	43.996	0.39	2	NA	-96.61	-1.06	-4.21
404600	0.097	0.147	0.103	3	NA	-98.24	0	-0.69
404600	0.067	43.996	0.39	2	NA	-96.61	0	-0.27
404700	0.097	0.147	0.145	3	NA	-102.1	0	-1.36
404700	0.067	43.996	0.39	2	NA	-96.61	-1.06	-4.21
404800	0.097	0.147	0.114	3	NA	-97.61	-1.47	-3.8
404800	0.067	43.996	0.39	2	NA	-96.61	0	0
404900	0.025	1.626	0.125	4	NA	-97.04	0	-0.69
404900	0.067	43.996	0.39	2	NA	-96.61	0	-1.03
405000	0.025	2.398	0.084	3	NA	-91.39	0	-0.34
405000	0.067	43.996	0.39	2	NA	-96.61	0	-0.15
405100	0.025	2.398	0.118	3	NA	-91.15	0	0.69
405100	0.067	43.996	0.39	2	NA	-96.61	-1.06	-4.21
405200	0.025	2.398	0.123	3	NA	-93.81	-1.47	-3.8
405200	0.067	43.996	0.39	2	NA	-96.61	0	-0.15
405300	0.025	2.398	0.152	3	NA	-89.53	0	0.69
405300	0.067	43.996	0.39	2	NA	-96.61	0	-1.35
405400	0.025	2.398	0.152	3	NA	-89.53	-1.47	-3.8
405400	0.067	43.996	0.39	2	NA	-96.61	0	-1.76
405500	0.025	2.398	0.158	3	NA	-92.61	0	0.69
405500	0.067	43.996	0.39	2	NA	-96.61	0	-0.06
405600	0.025	2.398	0.152	3	NA	-89.53	0	-0.69
405600	0.067	43.996	0.39	2	NA	-96.61	0	-0.21
405700	0.025	2.398	0.152	3	NA	-89.53	0	-2.52
405700	0.067	43.996	0.39	2	NA	-96.61	0	-2.08
405800	0.025	2.398	0.152	3	NA	-89.53	0	-0.69
405800	0.001	43.996	0.391	3	NA	-91.24	-1.47	-3.8
405900	0.025	2.398	0.118	3	NA	-91.15	0	-0.69
405900	0.001	43.996	1.682	3	NA	-90.27	0	-0.69
406000	0.025	2.398	0.152	3	NA	-89.53	0	0.69
406000	0.001	43.996	1.683	3	NA	-91.93	0	-0.18
406100	0.025	2.205	0.145	3	NA	-89.45	0	-0.65
406100	0.001	43.996	0.39	3	NA	-89.58	0	-0.94
406200	0.025	2.205	0.149	3	NA	-91.58	0	-0.4
406200	0.001	43.996	0.39	3	NA	-89.58	0	-0.69
406300	0.073	2.205	0.152	3	NA	-93.29	0	-1.39
406300	0.001	43.996	0.39	3	NA	-89.58	0	-1.02
406400	0.073	2.205	0.152	3	NA	-93.43	0	-0.69
406400	0.001	43.996	1.682	3	NA	-90.27	0	-2.13
406500	0.073	2.205	0.152	3	NA	-93.22	0	-0.82
406500	0.001	43.996	1.685	3	NA	-90.31	0	-1.27
406600	0.073	2.205	0.122	3	NA	-95.18	0	0.69
406600	0.001	43.996	0.393	3	NA	-89.41	0	0
406700	0.073	2.205	0.153	3	NA	-93.49	-1.47	-3.8
406700	0.001	43.996	0.393	3	NA	-89.41	0	-4.62
406800	0.063	2.205	0.143	3	NA	-93.38	-1.47	-3.8
406800	0.001	43.996	0.395	3	NA	-93.34	0	-0.69
406900	0.042	2.205	0.143	4	NA	-93.1	0	-0.34
406900	0.001	43.996	0.442	3	NA	-92.05	0	-0.02
407000	0.042	0.08	0.073	3	NA	-96.59	0	-2.09
407000	0.001	43.996	0.442	3	NA	-92.05	0	0
407100	0.042	0.101	0.094	2	NA	-96.36	-1.06	-4.21
407100	0.001	43.996	0.442	3	NA	-92.05	0	-1.14
407200	0.042	0.101	0.094	2	NA	-96.36	0	-0.82
407200	0.001	43.996	0.442	3	NA	-94.86	0	0.69
407300	0.042	0.101	0.094	2	NA	-96.36	0	-0.07
407300	0.001	43.996	1.732	3	NA	-94.64	0	-0.69
407400	0.042	0.101	0.094	2	NA	-96.36	-1.06	-4.21
407400	0.001	43.996	0.442	3	NA	-92.05	0	-0.69
407500	0.042	0.101	0.09	2	NA	-95.7	0	-0.38
407500	0.001	43.996	0.442	3	NA	-92.05	0	-0.37
407600	0.042	1.689	0.121	3	NA	-100.52	0	0.69
407600	0.001	43.996	0.442	3	NA	-92.05	0	-0.69
407700	0.042	1.689	0.103	3	NA	-95.49	0	-1.21
407700	0.001	43.996	0.442	3	NA	-92.05	0	-1.72
407800	0.042	1.689	0.102	3	NA	-97.43	0	0.69
407800	0.001	20.001	0.207	3	NA	-89.89	0	-0.69
407900	0.042	1.689	0.08	3	NA	-96.01	0	-0.69
407900	0.001	20.001	0.793	3	NA	-89.28	0	0.69
408000	0.042	1.689	0.085	3	NA	-94.32	0	-0.99
408000	0.001	20.001	0.207	3	NA	-89.89	0	0.69
408100	0.042	1.689	0.085	3	NA	-94.32	0	-0.69
408100	0.001	20.001	0.207	3	NA	-89.89	0	0
408200	0.042	1.689	0.109	3	NA	-94.28	0	-0.69
408200	0.001	20.001	0.5	3	NA	-90.53	0	0.69
408300	0.097	1.689	0.109	2	NA	-99.52	0	-3.16
408300	0.001	20.001	0.793	3	NA	-89.28	0	-0.31
408400	0.097	1.689	0.109	2	NA	-99.52	0	-2.01
408400	0.001	20.001	0.207	3	NA	-89.89	-1.47	-3.8
408500	0.097	1.689	0.109	2	NA	-99.52	0	-1.37
408500	0.001	20.001	0.207	3	NA	-89.89	0	0.69
408600	0.097	1.689	0.109	2	NA	-99.52	0	-2.96
408600	0.001	20.001	0.225	3	NA	-88.94	0	-0.69
408700	0.109	0.109	0.109	1	NA	-99.47	0	-0.48
408700	0.087	20.001	0.819	2	NA	-97	0	-0.17
408800	0.095	0.462	0.109	2	NA	-94.61	0	-0.19
408800	0.047	20.001	0.819	3	NA	-94.59	0	-0.42
408900	0.095	0.462	0.109	2	NA	-94.61	0	-0.1
408900	0.087	20.001	0.819	2	NA	-97	0	-0.48
409000	0.095	0.462	0.109	2	NA	-94.61	-1.06	-4.21
409000	0.087	20.001	0.819	2	NA	-97	-1.06	-4.21
409100	0.095	0.462	0.109	2	NA	-94.61	0	-0.33
409100	0.087	20.001	0.819	2	NA	-97	0	-2.66
409200	0.095	0.462	0.109	2	NA	-94.61	0	-2.31
409200	0.087	20.001	0.819	2	NA	-97	0	-0.18
409300	0.095	0.462	0.109	2	NA	-94.61	-1.06	-4.21
409300	0.087	20.001	0.819	2	NA	-97	0	-1.04
409400	0.095	0.462	0.109	2	NA	-94.61	0	-0.99
409400	0.052	20.001	0.819	3	NA	-93.1	-1.47	-3.8
409500	0.095	0.462	0.109	2	NA	-94.61	-1.06	-4.21
409500	0.053	20.001	0.786	2	NA	-96.78	0	-4.08
409600	0.095	0.462	0.109	2	NA	-94.61	0	-0.11
409600	0.053	20.001	0.786	2	NA	-96.78	0	-0.1
409700	0.095	0.462	0.109	2	NA	-94.61	-1.06	-4.21
409700	0.053	20.001	0.786	2	NA	-96.78	0	-0.22
409800	0.095	0.462	0.109	2	NA	-94.61	0	-2.48
409800	0.053	20.001	0.786	2	NA	-96.78	-1.06	-4.21
409900	0.095	0.462	0.109	2	NA	-94.61	-1.06	-4.21
409900	0.053	20.001	0.786	2	NA	-96.78	0	-0.11
410000	0.095	0.462	0.109	2	NA	-94.61	0	-0.45
410000	0.053	20.001	0.786	2	NA	-96.78	-1.06	-4.21
410100	0.095	0.462	0.109	2	NA	-94.61	0	-0.11
410100	0.053	20.001	0.786	2	NA	-96.78	0	-0.44
410200	0.095	0.462	0.109	2	NA	-94.61	0	-0.01
410200	0.053	20.001	0.786	2	NA	-96.78	-1.06	-4.21
410300	0.095	0.462	0.109	2	NA	-94.61	0	-1.38
410300	0.053	20.001	0.786	2	NA	-96.78	0	-1.81
410400	0.095	0.462	0.109	2	NA	-94.61	-1.06	-4.21
410400	0.053	20.001	0.786	2	NA	-96.78	0	-0.59
410500	0.109	0.109	0.109	1	NA	-99.47	0	-0.59
410500	0.053	20.001	0.786	2	NA	-96.78	0	-0.06
410600	0.109	0.109	0.109	1	NA	-99.47	0	-0.76
410600	0.053	20.001	0.786	2	NA	-96.78	0	-0.86
410700	0.109	0.109	0.109	1	NA	-99.47	-0.37	-4.91
410700	0.053	20.001	0.786	2	NA	-96.78	0	0
410800	0.085	0.737	0.109	2	NA	-93.45	0	-1.06
410800	0.053	20.001	0.786	2	NA	-96.78	-1.06	-4.21
410900	0.109	0.109	0.109	1	NA	-99.47	0.37	4.91
410900	0.053	20.001	0.786	2	NA	-96.78	0	-1.18
411000	0.109	0.109	0.109	1	NA	-99.47	-0.37	-4.91
411000	0.053	20.001	0.786	2	NA	-96.78	0	-0.05
411100	0.109	0.109	0.109	1	NA	-99.47	-0.37	-4.91
411100	0.053	20.001	0.786	2	NA	-96.78	0	-0.66
411200	0.109	0.109	0.109	1	NA	-99.47	0	-0.02
411200	0.053	20.001	0.786	2	NA	-96.78	0	-0.01
411300	0.109	0.109	0.109	1	NA	-99.47	-0.37	-4.91
411300	0.053	20.001	0.786	2	NA	-96.78	0	-1.41
411400	0.109	0.109	0.109	1	NA	-99.47	0	-1.95
411400	0.053	20.001	0.786	2	NA	-96.78	0	-3.58
411500	0.109	0.109	0.109	1	NA	-99.47	0	-2.25
411500	0.053	20.001	0.786	2	NA	-96.78	0	-0.7
411600	0.109	0.109	0.109	1	NA	-99.47	-0.37	-4.91
411600	0.053	20.001	0.786	2	NA	-96.78	0	-0.27
411700	0.109	0.109	0.109	1	NA	-99.47	0	-1.66
411700	0.053	20.001	0.786	2	NA	-96.78	0	-3.61
411800	0.109	0.109	0.109	1	NA	-99.47	0	-0.06
411800	0.053	20.001	0.786	2	NA	-96.78	0	-0.08
411900	0.109	0.109	0.109	1	NA	-99.47	-0.37	-4.91
411900	0.053	20.001	0.786	2	NA	-96.78	0	-0.59
412000	0.109	0.109	0.109	1	NA	-99.47	0	-0.93
412000	0.053	20.001	0.786	2	NA	-96.78	0	-0.06
412100	0.109	0.109	0.109	1	NA	-99.47	0	-0.6
412100	0.053	20.001	0.786	2	NA	-96.78	-1.06	-4.21
412200	0.089	0.975	0.109	2	NA	-95.12	0	-0.7
412200	0.053	20.001	0.786	2	NA	-96.78	0	-0.71
412300	0.041	0.203	0.109	2	NA	-95.14	0	-0.34
412300	0.053	20.001	0.786	2	NA	-96.78	0	-0.26
412400	0.041	0.203	0.109	2	NA	-95.14	0	-3.46
412400	0.053	20.001	0.786	2	NA	-96.78	0	-1.55
412500	0.041	0.203	0.109	2	NA	-95.14	0	-0.64
412500	0.053	20.001	0.786	2	NA	-96.78	0	-1.02
412600	0.041	0.203	0.109	2	NA	-95.14	-1.06	-4.21
412600	0.053	20.001	0.786	2	NA	-96.78	-1.06	-4.21
412700	0.041	0.203	0.109	2	NA	-95.14	0	-0.11
412700	0.053	20.001	0.786	2	NA	-96.78	0	-2.32
412800	0.041	0.203	0.109	2	NA	-95.14	0	-0.38
412800	0.053	20.001	0.786	2	NA	-96.78	0	-0.08
412900	0.041	0.203	0.109	2	NA	-95.14	0	-0.17
412900	0.053	67.762	1.664	3	NA	-97.49	0	-0.69
413000	0.041	0.203	0.109	2	NA	-95.14	-1.06	-4.21
413000	0.053	20.001	0.786	2	NA	-96.78	0	-2.25
413100	0.041	0.203	0.109	2	NA	-95.14	0	-0.58
413100	0.053	20.001	0.786	2	NA	-96.78	0	-1.22
413200	0.041	0.203	0.109	2	NA	-95.14	0	-1.55
413200	0.053	20.001	0.786	2	NA	-96.78	0	-0.39
413300	0.041	0.203	0.109	2	NA	-95.14	-1.06	-4.21
413300	0.053	20.001	0.786	2	NA	-96.78	0	-0.39
413400	0.041	0.203	0.109	2	NA	-95.14	0	-0.29
413400	0.053	20.001	0.786	2	NA	-96.78	0	-0.12
413500	0.041	0.203	0.109	2	NA	-95.14	-1.06	-4.21
413500	0.053	20.001	0.786	2	NA	-96.78	0	-1.19
413600	0.041	0.203	0.109	2	NA	-95.14	0	-0.38
413600	0.053	20.001	0.786	2	NA	-96.78	0	-1.14
413700	0.041	0.203	0.109	2	NA	-95.14	0	-1.17
413700	0.053	20.001	0.786	2	NA	-96.78	-1.06	-4.21
413800	0.041	0.203	0.109	2	NA	-95.14	0	-1.05
413800	0.053	20.001	0.786	2	NA	-96.78	0	-1.3
413900	0.067	0.174	0.109	2	NA	-94.39	0	-0.24
413900	0.053	20.001	0.786	2	NA	-96.78	0	-1.15
414000	0.067	0.174	0.109	2	NA	-94.39	-1.06	-4.21
414000	0.053	20.001	0.786	2	NA	-96.78	0	-0.23
414100	0.067	0.174	0.109	2	NA	-94.39	0	-2.63
414100	0.053	20.001	0.786	2	NA	-96.78	-1.06	-4.21
414200	0.109	0.109	0.109	1	NA	-99.47	0	-0.69
414200	0.029	20.001	0.79	3	NA	-96.12	0	-0.21
414300	0.109	0.109	0.109	1	NA	-99.47	-0.37	-4.91
414300	0.029	20.001	0.809	3	NA	-92.78	0	-0.69
414400	0.109	0.109	0.109	1	NA	-99.47	0	-0.83
414400	0.029	20.001	0.223	3	NA	-92.17	0	0.69
414500	0.096	0.449	0.109	2	NA	-94.68	0	-0.02
414500	0.029	20.001	0.223	3	NA	-92.17	0	0.69
414600	0.109	0.109	0.109	1	NA	-99.47	0	-1.87
414600	0.029	20.001	0.814	3	NA	-95.1	0	-0.25
414700	0.109	0.109	0.109	1	NA	-99.47	0	-0.21
414700	0.082	20.001	0.522	2	NA	-97.06	0	-3.11
414800	0.109	0.109	0.109	1	NA	-99.47	0	-0.91
414800	0.082	20.001	0.522	2	NA	-97.06	-1.06	-4.21
414900	0.061	0.205	0.109	2	NA	-94.75	0	-1.76
414900	0.082	20.001	0.522	2	NA	-97.06	0	-2.04
415000	0.061	0.205	0.109	2	NA	-94.75	0	-0.03
415000	0.082	20.001	0.522	2	NA	-97.06	0	-2.24
415100	0.061	0.205	0.109	2	NA	-94.75	0	-2.44
415100	0.082	20.001	0.522	2	NA	-97.06	0	-1.59
415200	0.061	0.205	0.109	2	NA	-94.75	0	-0.5
415200	0.082	20.001	0.522	2	NA	-97.06	0	-0.51
415300	0.109	0.109	0.109	1	NA	-99.47	0	-0.29
415300	0.082	20.001	0.522	2	NA	-97.06	0	-2.14
415400	0.109	0.109	0.109	1	NA	-99.47	0	-0.11
415400	0.082	20.001	0.522	2	NA	-97.06	-1.06	-4.21
415500	0.109	0.109	0.109	1	NA	-99.47	-0.37	-4.91
415500	0.082	20.001	0.522	2	NA	-97.06	-1.06	-4.21
415600	0.109	0.109	0.109	1	NA	-99.47	-0.37	-4.91
415600	0.082	20.001	0.522	2	NA	-97.06	-1.06	-4.21
415700	0.109	0.109	0.109	1	NA	-99.47	-0.37	-4.91
415700	0.082	20.001	0.522	2	NA	-97.06	0	-1.56
415800	0.009	0.119	0.109	2	NA	-94.4	0	-0.51
415800	0.082	20.001	0.522	2	NA	-97.06	0	-4.07
415900	0.009	1.352	0.111	3	NA	-89.62	-1.47	-3.8
415900	0.082	20.001	0.522	2	NA	-97.06	-1.06	-4.21
416000	0.009	1.352	0.113	3	NA	-91.43	0	-0.69
416000	0.082	20.001	0.522	2	NA	-97.06	0	-0.47
416100	0.009	1.352	0.076	3	NA	-95.14	0	-2.58
416100	0.082	20.001	0.522	2	NA	-97.06	0	-1.11
416200	0.009	1.352	0.139	4	NA	-89.17	0	0.69
416200	0.082	20.001	0.522	2	NA	-97.06	0	-0.79
416300	0.009	1.352	0.102	3	NA	-89.78	0	-0.7
416300	0.082	20.001	0.522	2	NA	-97.06	0	-0.35
416400	0.009	1.352	0.138	3	NA	-88.79	0	-0.69
416400	0.082	20.001	0.522	2	NA	-97.06	-1.06	-4.21
416500	0.009	1.352	0.102	3	NA	-89.78	0	-0.69
416500	0.082	20.001	0.522	2	NA	-97.06	0	-0.01
416600	0.009	1.352	0.12	3	NA	-89.63	-1.47	-3.8
416600	0.082	20.001	0.522	2	NA	-97.06	-1.06	-4.21
416700	0.009	1.352	0.12	3	NA	-89.63	0	-0.69
416700	0.082	20.001	0.522	2	NA	-97.06	0	-1.62
416800	0.009	1.894	0.12	4	NA	-87.59	0	-0.75
416800	0.082	20.001	0.522	2	NA	-97.06	0	-0.77
416900	0.009	1.894	0.119	3	NA	-91.95	0	-0.07
416900	0.082	20.001	0.522	2	NA	-97.06	0	-0.06
417000	0.009	1.894	0.119	3	NA	-91.95	0	-0.69
417000	0.022	20.001	0.229	3	NA	-93.21	0	-0.4
417100	0.009	1.894	0.119	3	NA	-91.95	0	-0.69
417100	0.022	20.001	0.522	3	NA	-94.29	0	0.69
417200	0.007	1.894	0.105	5	NA	-84.77	0	-0.18
417200	0.022	20.001	0.221	3	NA	-95.69	0	-1.35
417300	0.007	1.894	0.111	5	NA	-86.26	0	-0.49
417300	0.071	20.001	0.217	2	NA	-96.04	0	-0.46
417400	0.05	1.894	0.11	4	NA	-89.96	0	-0.01
417400	0.071	20.001	0.217	2	NA	-96.04	0	-1.48
417500	0.05	1.894	0.11	4	NA	-90.03	0	-0.69
417500	0.071	20.001	0.217	2	NA	-96.04	0	-1.13
417600	0.05	0.91	0.105	3	NA	-92.17	0	0.69
417600	0.071	20.001	0.217	2	NA	-96.04	0	-0.96
417700	0.05	0.625	0.099	3	NA	-94.09	0	0
417700	0.071	20.001	0.217	2	NA	-96.04	0	-1.32
417800	0.05	0.625	0.063	3	NA	-97.18	0	-0.38
417800	0.071	20.001	0.217	2	NA	-96.04	0	-0.97
417900	0.05	0.625	0.071	3	NA	-94.03	0	-0.69
417900	0.045	20.001	0.222	3	NA	-92.33	-1.47	-3.8
418000	0.05	0.625	0.071	3	NA	-94.03	0	-0.69
418000	0.061	20.001	0.233	3	NA	-93.39	0	-0.74
418100	0.05	0.625	0.071	3	NA	-94.03	-1.47	-3.8
418100	0.085	20.001	0.524	2	NA	-97.16	0	-1.43
418200	0.087	0.625	0.091	3	NA	-95.7	-1.47	-3.8
418200	0.085	20.001	0.524	2	NA	-97.16	0	-1.41
418300	0.065	0.625	0.086	3	NA	-92.6	0	-0.33
418300	0.085	20.001	0.524	2	NA	-97.16	0	-1.51
418400	0.065	0.625	0.086	3	NA	-92.6	0	-1.94
418400	0.085	20.001	0.524	2	NA	-97.16	0	-1.37
418500	0.086	0.086	0.086	2	NA	-98.8	0	-2.4
418500	0.085	20.001	0.524	2	NA	-97.16	-1.06	-4.21
418600	0.061	0.274	0.086	3	NA	-95.37	-1.06	-4.21
418600	0.085	20.001	0.524	2	NA	-97.16	0	-0.18
418700	0.061	0.274	0.069	3	NA	-93.71	0	0
418700	0.085	20.001	0.524	2	NA	-97.16	0	-0.18
418800	0.061	0.274	0.08	3	NA	-94.55	0	-0.69
418800	0.085	20.001	0.524	2	NA	-97.16	0	-1.69
418900	0.084	0.274	0.091	3	NA	-94.28	0	-0.69
418900	0.085	20.001	0.524	2	NA	-97.16	0	-0.83
