state	min	max	mean	rates	root	lnL	lnL.p	lnL.h
740300	0.043	20.156	0.227	3	NA	-93.85	-1.47	-3.80
740400	0.043	20.156	0.227	3	NA	-93.85	-1.47	-3.80
740500	0.070	20.156	0.534	3	NA	-95.71	-1.47	-3.80
740600	0.070	20.156	0.239	3	NA	-94.13	0.00	-0.13
740700	0.070	20.156	0.253	3	NA	-92.23	0.00	-0.41
740800	0.070	20.156	0.225	3	NA	-94.91	0.00	-0.11
740900	0.070	20.156	0.253	3	NA	-92.23	-1.47	-3.80
741000	0.070	20.156	0.239	3	NA	-94.13	0.00	-0.69
741100	0.070	20.156	0.253	3	NA	-92.23	0.00	-0.69
741200	0.070	20.156	0.253	3	NA	-92.23	0.00	0.69
741300	0.070	20.156	0.526	3	NA	-96.44	0.00	-0.69
741400	0.070	20.156	0.283	3	NA	-92.57	-1.47	-3.80
741500	0.070	20.156	0.283	3	NA	-92.57	0.00	-0.69
741600	0.070	20.156	0.283	3	NA	-92.57	0.00	-0.69
741700	0.070	20.156	0.227	3	NA	-94.86	-1.47	-3.80
741800	0.070	20.156	0.265	3	NA	-92.35	0.00	0.00
741900	0.070	20.156	0.541	3	NA	-95.81	0.00	-0.69
742000	0.050	20.156	0.245	3	NA	-92.65	-1.47	-3.80
742100	0.050	20.156	0.541	3	NA	-93.96	0.00	-0.69
742200	0.050	20.156	0.245	3	NA	-92.65	0.00	-1.52
742300	0.062	20.156	0.257	3	NA	-92.03	-1.47	-3.80
742400	0.062	20.156	0.257	3	NA	-92.03	-1.47	-3.80
742500	0.062	20.156	0.257	3	NA	-92.03	0.00	-0.69
742600	0.062	20.156	0.220	3	NA	-97.11	-1.47	-3.80
742700	0.062	20.156	0.257	3	NA	-92.03	-1.47	-3.80
742800	0.062	20.156	0.257	3	NA	-92.03	0.00	-0.69
742900	0.062	20.156	0.257	3	NA	-92.03	0.00	-0.69
743000	0.062	20.156	0.257	3	NA	-92.03	0.00	-1.00
743100	0.062	20.156	0.257	3	NA	-92.03	0.00	-0.75
743200	0.062	20.156	0.257	3	NA	-92.03	0.00	-1.59
743300	0.062	20.156	0.257	3	NA	-92.03	0.00	-1.00
743400	0.064	20.156	0.259	3	NA	-92.08	0.00	0.69
743500	0.089	20.156	0.536	3	NA	-100.22	0.00	-3.09
743600	0.080	20.156	0.232	3	NA	-100.45	0.00	-3.60
743700	0.080	20.156	0.232	3	NA	-100.45	0.00	-0.69
743800	0.104	20.156	0.252	2	NA	-100.81	0.00	-0.24
743900	0.104	20.156	0.252	2	NA	-100.81	0.00	-0.35
744000	0.104	20.156	0.252	2	NA	-100.81	0.00	-0.04
744100	0.089	20.156	0.262	3	NA	-95.29	0.00	-0.69
744200	0.089	20.156	0.262	3	NA	-95.29	-1.47	-3.80
744300	0.089	20.156	0.262	3	NA	-95.29	0.00	-0.69
744400	0.089	20.156	0.262	3	NA	-95.29	0.00	-0.69
744500	0.089	20.156	0.557	3	NA	-95.59	-1.47	-3.80
744600	0.115	20.156	0.262	2	NA	-100.41	0.00	-0.34
744700	0.115	20.156	0.262	2	NA	-100.41	0.00	-2.16
744800	0.115	20.156	0.262	2	NA	-100.41	0.00	-1.07
744900	0.115	20.156	0.262	2	NA	-100.41	-1.06	-4.21
745000	0.115	20.156	0.262	2	NA	-100.41	0.00	-0.37
745100	0.115	20.156	0.262	2	NA	-100.41	-1.06	-4.21
745200	0.115	20.156	0.262	2	NA	-100.41	0.00	-0.53
745300	0.063	20.156	0.222	3	NA	-92.37	0.00	-1.16
745400	0.052	20.156	0.254	4	NA	-92.12	0.00	-0.69
745500	0.052	20.156	0.518	4	NA	-91.42	0.00	-0.67
745600	0.052	20.156	0.222	4	NA	-93.25	0.00	-0.69
745700	0.052	20.156	0.226	4	NA	-93.44	-1.75	-3.50
745800	0.061	20.156	0.234	4	NA	-93.14	0.00	0.69
745900	0.061	20.156	0.223	4	NA	-92.64	-1.75	-3.50
746000	0.075	20.156	0.233	3	NA	-92.99	0.00	-0.79
746100	0.075	20.156	0.233	3	NA	-92.99	0.00	-0.69
746200	0.075	20.156	0.255	3	NA	-97.88	0.00	-0.03
746300	0.075	20.156	0.233	3	NA	-95.62	0.00	-0.10
746400	0.075	20.156	0.233	3	NA	-95.62	0.00	-0.63
746500	0.075	20.156	0.264	3	NA	-98.79	0.00	-0.09
746600	0.108	20.156	0.255	2	NA	-101.67	-1.06	-4.21
746700	0.108	20.156	0.255	2	NA	-101.67	-1.06	-4.21
746800	0.108	20.156	0.255	2	NA	-101.67	0.00	-1.02
746900	0.043	20.156	0.260	3	NA	-97.08	0.00	-0.42
747000	0.043	20.156	0.255	3	NA	-95.79	0.00	-2.47
747100	0.049	20.156	0.267	3	NA	-97.16	0.00	0.69
747200	0.049	20.156	0.267	3	NA	-97.16	-1.47	-3.80
747300	0.049	20.156	0.252	3	NA	-96.91	0.00	-0.40
747400	0.120	20.156	0.267	2	NA	-102.46	0.00	-0.69
747500	0.120	20.156	0.267	2	NA	-102.46	0.00	-0.11
747600	0.120	20.156	0.267	2	NA	-102.46	-1.06	-4.21
747700	0.120	20.156	0.267	2	NA	-102.46	0.00	-1.44
747800	0.120	20.156	0.267	2	NA	-102.46	0.00	-0.48
747900	0.120	20.156	0.267	2	NA	-102.46	0.00	-0.54
748000	0.093	20.156	0.267	3	NA	-96.51	-1.47	-3.80
748100	0.093	20.156	0.246	3	NA	-98.20	-1.47	-3.80
748200	0.093	20.156	0.257	3	NA	-97.66	-1.47	-3.80
748300	0.093	20.156	0.267	3	NA	-96.51	0.00	-0.59
748400	0.093	20.156	0.267	3	NA	-96.51	0.00	-0.82
748500	0.093	20.156	0.267	3	NA	-96.51	0.00	-0.31
748600	0.074	20.156	0.243	3	NA	-95.14	0.00	-0.69
748700	0.063	20.156	0.233	3	NA	-95.03	-1.47	-3.80
748800	0.063	20.156	0.233	3	NA	-95.03	0.00	0.69
748900	0.063	20.156	0.233	3	NA	-95.03	0.00	-1.18
749000	0.063	20.156	0.233	3	NA	-95.03	0.00	-0.69
749100	0.069	20.156	0.238	3	NA	-95.01	0.00	-0.00
749200	0.069	20.156	0.230	3	NA	-96.90	-1.47	-3.80
749300	0.069	20.156	0.238	3	NA	-95.01	0.00	0.00
749400	0.069	20.156	0.238	3	NA	-94.68	0.00	0.00
749500	0.069	20.156	0.238	3	NA	-94.68	0.00	-0.22
749600	0.069	20.156	0.238	3	NA	-94.68	-1.47	-3.80
749700	0.069	20.156	0.230	3	NA	-96.57	-1.47	-3.80
749800	0.069	20.156	0.238	3	NA	-94.68	0.00	-1.10
749900	0.069	20.156	0.238	3	NA	-94.68	1.06	4.21
750000	0.071	20.156	0.251	3	NA	-94.73	-1.47	-3.80
750100	0.071	20.156	0.251	3	NA	-94.73	0.00	-0.01
750200	0.071	20.156	0.251	3	NA	-94.73	-1.47	-3.80
750300	0.073	20.156	0.253	3	NA	-94.80	0.00	-0.69
750400	0.073	20.156	0.242	3	NA	-96.60	0.00	-3.00
750500	0.073	20.156	0.257	3	NA	-94.83	0.00	-0.69
750600	0.073	20.156	0.242	3	NA	-94.80	-1.47	-3.80
750700	0.073	20.156	0.234	3	NA	-96.53	0.00	-0.69
750800	0.073	20.156	0.242	3	NA	-94.80	0.00	-1.52
750900	0.073	20.156	0.225	3	NA	-101.93	0.00	-0.44
751000	0.106	20.156	0.255	3	NA	-101.65	0.00	0.00
751100	0.106	20.156	0.254	3	NA	-101.41	-1.47	-3.80
751200	0.107	20.156	0.254	2	NA	-101.44	-1.06	-4.21
751300	0.107	20.156	0.254	2	NA	-101.44	0.00	-1.68
751400	0.107	20.156	0.254	2	NA	-101.44	0.00	-0.02
751500	0.107	20.156	0.254	2	NA	-101.44	0.00	-0.30
751600	0.083	20.156	0.254	3	NA	-102.48	0.00	-0.36
751700	0.027	20.156	0.256	4	NA	-100.63	0.00	-0.07
751800	0.027	20.156	0.236	4	NA	-100.43	0.00	-0.34
751900	0.027	20.156	0.266	3	NA	-99.13	0.00	0.69
752000	0.027	20.156	0.273	3	NA	-102.47	0.00	0.69
752100	0.027	20.156	0.266	3	NA	-99.13	-1.47	-3.80
752200	0.027	20.156	0.340	4	NA	-95.46	0.00	-0.69
752300	0.027	20.156	0.260	4	NA	-94.18	0.00	0.69
752400	0.027	20.156	0.268	4	NA	-96.51	-1.75	-3.50
752500	0.027	20.156	0.334	4	NA	-94.54	0.00	-1.27
752600	0.027	20.156	0.263	4	NA	-94.53	0.00	-1.37
752700	0.078	20.156	0.263	3	NA	-97.47	0.00	-1.37
752800	0.076	20.156	0.409	3	NA	-96.42	-1.47	-3.80
752900	0.076	20.156	0.261	3	NA	-97.46	0.00	-0.20
753000	0.076	20.156	0.409	3	NA	-96.42	0.00	-0.53
753100	0.076	20.156	0.409	3	NA	-96.42	0.00	-0.69
753200	0.076	20.156	0.261	3	NA	-97.46	0.00	-0.05
753300	0.076	20.156	0.261	3	NA	-97.46	0.00	-1.10
753400	0.076	20.156	0.409	3	NA	-96.42	0.00	-0.69
753500	0.076	20.156	0.409	3	NA	-96.42	0.00	-0.04
753600	0.076	20.156	0.335	3	NA	-97.67	0.00	-0.04
753700	0.076	20.156	0.409	3	NA	-96.42	0.00	-1.39
753800	0.076	20.156	0.409	3	NA	-96.42	0.00	-2.01
753900	0.076	20.156	0.409	3	NA	-96.42	-1.47	-3.80
754000	0.076	20.156	0.409	3	NA	-96.42	0.00	0.69
754100	0.076	20.156	0.409	3	NA	-96.42	0.00	-0.69
754200	0.076	20.156	0.261	3	NA	-97.46	0.00	0.00
754300	0.067	20.156	0.252	3	NA	-97.71	-1.47	-3.80
754400	0.067	20.156	0.401	3	NA	-96.10	-1.47	-3.80
754500	0.067	20.156	0.326	3	NA	-97.74	-1.47	-3.80
754600	0.067	20.156	0.252	3	NA	-97.71	0.00	-0.20
754700	0.067	20.156	0.417	3	NA	-96.20	0.00	-0.69
754800	0.067	20.156	0.417	3	NA	-96.20	-1.47	-3.80
754900	0.067	20.156	0.417	3	NA	-96.20	-1.47	-3.80
755000	0.067	20.156	0.336	3	NA	-97.81	0.00	-0.30
755100	0.067	20.156	0.344	3	NA	-97.86	-1.47	-3.80
755200	0.067	20.156	0.442	3	NA	-96.35	-1.47	-3.80
755300	0.067	20.156	0.260	3	NA	-97.78	0.00	0.69
755400	0.067	20.156	0.442	3	NA	-96.35	0.00	0.69
755500	0.067	20.156	0.442	3	NA	-96.35	0.00	0.00
755600	0.067	20.156	0.260	3	NA	-97.78	0.00	-2.60
755700	0.067	20.156	0.351	3	NA	-97.91	0.00	-0.69
755800	0.067	20.156	0.442	3	NA	-96.35	0.00	-0.69
755900	0.067	20.525	0.445	3	NA	-96.36	0.00	-1.65
756000	0.057	20.525	0.435	3	NA	-96.67	0.00	-0.69
756100	0.068	20.525	0.408	4	NA	-96.81	0.00	-0.69
756200	0.068	20.525	0.317	4	NA	-96.65	0.00	-0.69
756300	0.053	20.713	0.498	4	NA	-95.34	0.00	-0.45
756400	0.053	20.713	0.498	4	NA	-95.34	0.00	-1.19
756500	0.109	20.713	0.498	3	NA	-99.90	0.00	-0.69
756600	0.109	20.713	0.308	3	NA	-99.49	0.00	-0.69
756700	0.109	20.713	0.403	3	NA	-100.20	0.00	-0.69
756800	0.109	20.713	0.403	3	NA	-100.20	0.00	-2.42
756900	0.109	20.713	0.498	3	NA	-99.90	0.00	0.00
757000	0.069	20.713	0.498	4	NA	-98.37	0.00	-0.69
757100	0.069	20.713	0.307	4	NA	-99.61	-1.75	-3.50
757200	0.069	20.713	0.402	4	NA	-99.82	0.00	-0.69
757300	0.047	20.713	0.299	5	NA	-101.22	0.00	0.00
757400	0.001	20.713	0.497	6	NA	-89.74	0.00	-3.23
757500	0.001	20.713	0.497	6	NA	-89.74	0.00	0.00
757600	0.001	20.713	0.508	6	NA	-89.77	-2.16	-3.08
757700	0.001	20.713	0.501	6	NA	-94.42	0.00	-1.29
757800	0.070	20.713	0.514	5	NA	-97.79	0.00	0.00
757900	0.051	20.713	0.314	5	NA	-94.86	0.00	-0.26
758000	0.062	20.713	0.368	4	NA	-98.20	-1.75	-3.50
758100	0.062	20.713	0.268	4	NA	-102.96	0.00	-1.41
758200	0.062	20.713	0.469	4	NA	-95.72	0.00	0.00
758300	0.090	20.713	0.501	4	NA	-97.65	0.00	0.69
758400	0.090	20.713	0.301	4	NA	-97.80	0.00	-0.07
758500	0.090	20.713	0.294	4	NA	-97.62	0.00	-2.18
758600	0.061	20.713	0.275	4	NA	-95.19	0.00	-1.21
758700	0.061	20.713	0.282	4	NA	-95.10	0.00	-0.69
758800	0.061	20.713	0.376	4	NA	-95.87	0.00	-0.52
758900	0.110	20.713	0.328	4	NA	-98.54	0.00	-0.69
759000	0.067	20.713	0.328	5	NA	-93.78	0.00	-0.19
759100	0.072	20.713	0.418	4	NA	-96.87	0.00	-0.19
759200	0.072	20.713	0.397	4	NA	-97.99	0.00	-1.25
759300	0.072	20.713	0.397	4	NA	-97.99	0.00	-1.19
759400	0.072	20.713	0.521	4	NA	-95.56	0.00	-0.33
759500	0.072	20.713	0.603	4	NA	-96.98	0.00	-0.12
759600	0.046	20.713	0.497	4	NA	-96.21	-1.75	-3.50
759700	0.046	20.713	0.497	4	NA	-96.21	0.00	-0.39
759800	0.046	20.713	0.497	4	NA	-96.21	-1.75	-3.50
759900	0.053	20.713	0.504	4	NA	-95.34	0.00	0.69
760000	0.053	20.713	0.297	4	NA	-98.02	0.00	-0.41
760100	0.053	20.713	0.504	4	NA	-95.34	0.00	-0.32
760200	0.053	20.713	0.504	4	NA	-95.34	0.00	-0.65
760300	0.053	20.713	0.504	4	NA	-95.34	-1.75	-3.50
760400	0.072	20.713	0.521	4	NA	-95.57	-1.75	-3.50
760500	0.072	20.713	0.419	4	NA	-96.87	0.00	-1.24
760600	0.072	20.713	0.521	4	NA	-95.57	0.00	-1.84
760700	0.114	20.713	0.317	3	NA	-100.01	-1.47	-3.80
760800	0.076	20.713	0.485	3	NA	-96.82	0.00	-0.69
760900	0.076	20.713	0.485	3	NA	-96.82	0.00	-0.69
761000	0.076	20.713	0.382	3	NA	-97.96	0.00	0.69
761100	0.076	20.713	0.279	3	NA	-97.59	0.00	-0.07
761200	0.076	20.713	0.279	3	NA	-97.59	0.00	0.69
761300	0.076	20.713	0.382	3	NA	-97.96	0.00	-0.02
761400	0.069	20.713	0.478	3	NA	-96.55	0.00	0.69
761500	0.083	20.713	0.286	3	NA	-97.72	0.00	-0.69
761600	0.083	20.713	0.286	3	NA	-97.72	0.00	-0.50
761700	0.083	20.713	0.492	3	NA	-97.34	0.00	0.69
761800	0.083	20.713	0.492	3	NA	-97.34	0.00	0.69
761900	0.055	20.713	0.465	3	NA	-97.05	-1.47	-3.80
762000	0.055	20.713	0.465	3	NA	-97.05	0.00	-0.59
762100	0.055	20.713	0.465	3	NA	-97.05	0.00	-0.08
762200	0.055	20.713	0.259	3	NA	-99.46	0.00	-0.33
762300	0.055	20.713	0.465	3	NA	-97.05	0.00	0.00
762400	0.055	20.713	0.465	3	NA	-97.05	-1.47	-3.80
762500	0.055	20.713	0.362	3	NA	-99.30	0.00	-0.28
762600	0.055	20.713	0.465	3	NA	-97.05	0.00	-0.16
762700	0.055	20.713	0.465	3	NA	-97.05	-1.47	-3.80
762800	0.055	20.713	0.465	3	NA	-97.05	0.00	-0.69
762900	0.055	20.713	0.465	3	NA	-97.05	-1.47	-3.80
763000	0.055	20.713	0.465	3	NA	-97.05	-1.47	-3.80
763100	0.055	20.713	0.465	3	NA	-97.05	0.00	-0.69
763200	0.055	20.713	0.465	3	NA	-97.05	0.00	-0.69
763300	0.055	20.713	0.465	3	NA	-97.05	0.00	-0.52
763400	0.055	20.713	0.465	3	NA	-97.05	0.00	-0.69
763500	0.055	20.713	0.465	3	NA	-97.05	0.00	-0.24
763600	0.055	20.713	0.465	3	NA	-97.05	0.00	-0.14
763700	0.055	20.713	0.465	3	NA	-97.05	0.00	-0.69
763800	0.055	20.713	0.465	3	NA	-97.05	0.00	-0.81
763900	0.055	20.713	0.465	3	NA	-97.05	0.00	-0.69
764000	0.055	20.713	0.465	3	NA	-97.05	0.00	0.00
764100	0.055	20.713	0.465	3	NA	-97.05	0.00	-3.70
764200	0.068	20.713	0.477	3	NA	-96.53	0.00	-0.77
764300	0.068	20.713	0.374	3	NA	-98.02	1.06	4.21
764400	0.068	20.713	0.477	3	NA	-96.53	-1.47	-3.80
764500	0.068	20.713	0.477	3	NA	-96.53	0.00	-0.72
764600	0.068	20.713	0.477	3	NA	-96.53	0.00	0.69
764700	0.068	20.713	0.477	3	NA	-96.53	0.00	-1.04
764800	0.053	20.713	0.463	3	NA	-97.34	0.00	0.00
764900	0.053	20.713	0.463	3	NA	-97.34	0.00	-0.69
765000	0.053	20.713	0.463	3	NA	-97.34	0.00	-0.69
765100	0.053	20.713	0.463	3	NA	-97.34	0.00	-0.16
765200	0.053	20.713	0.463	3	NA	-97.34	0.00	-1.90
765300	0.053	20.713	0.463	3	NA	-97.34	0.00	0.69
765400	0.053	20.713	0.463	3	NA	-97.31	0.00	-0.69
765500	0.053	20.713	0.463	3	NA	-97.31	0.00	0.69
765600	0.053	20.713	0.463	3	NA	-97.31	0.00	-0.69
765700	0.053	20.713	0.257	3	NA	-99.96	0.00	-0.24
765800	0.053	20.713	0.477	3	NA	-97.38	0.00	-0.69
765900	0.053	20.713	0.477	3	NA	-97.38	0.00	0.00
766000	0.117	20.713	0.430	3	NA	-101.08	-1.47	-3.80
766100	0.117	20.713	0.538	3	NA	-100.95	0.00	-0.83
766200	0.057	20.713	0.481	3	NA	-96.93	0.00	0.00
766300	0.057	20.713	0.481	3	NA	-96.93	0.00	0.69
766400	0.057	20.713	0.263	3	NA	-99.50	0.00	0.00
766500	0.112	20.713	0.263	2	NA	-101.94	0.00	-0.32
766600	0.112	20.713	0.263	2	NA	-101.94	0.00	-0.65
766700	0.064	20.713	0.263	3	NA	-96.34	0.00	0.00
766800	0.064	20.713	0.263	3	NA	-96.34	-1.47	-3.80
766900	0.064	20.713	0.256	3	NA	-95.73	0.00	-0.97
767000	0.064	20.713	0.263	3	NA	-95.31	0.00	-2.27
767100	0.064	20.713	0.256	3	NA	-95.73	0.00	-0.53
767200	0.064	20.713	0.565	3	NA	-97.09	0.00	-0.69
767300	0.064	20.713	0.263	3	NA	-95.96	0.00	-2.76
767400	0.064	20.713	0.235	3	NA	-96.22	0.00	-0.69
767500	0.084	20.713	0.235	2	NA	-100.31	0.00	-0.09
767600	0.084	20.713	0.235	2	NA	-100.31	0.00	-0.49
767700	0.084	20.713	0.235	2	NA	-100.31	0.00	-0.45
767800	0.068	20.713	0.242	4	NA	-95.05	0.00	0.00
767900	0.068	20.713	0.233	4	NA	-97.09	0.00	-0.00
768000	0.068	20.713	0.238	4	NA	-95.29	0.00	-1.11
768100	0.068	20.713	0.238	4	NA	-95.29	-1.75	-3.50
768200	0.074	20.713	0.238	3	NA	-92.83	0.00	-0.69
768300	0.074	20.713	0.238	3	NA	-92.83	0.00	-1.77
768400	0.074	20.713	0.238	3	NA	-92.83	0.00	-0.69
768500	0.074	20.713	0.238	3	NA	-92.83	0.00	-0.29
768600	0.074	20.713	0.238	3	NA	-92.83	0.00	-0.69
768700	0.074	20.713	0.228	3	NA	-95.57	0.00	-0.99
768800	0.081	20.713	0.244	3	NA	-93.45	0.00	-0.35
768900	0.081	20.713	0.244	3	NA	-93.40	0.00	-0.81
769000	0.081	20.713	0.239	3	NA	-94.71	0.00	0.00
769100	0.081	20.713	0.547	3	NA	-95.06	0.00	-0.67
769200	0.066	20.713	0.230	3	NA	-92.36	0.00	-0.69
769300	0.066	20.713	0.254	3	NA	-94.95	0.00	-0.28
769400	0.066	20.713	0.230	3	NA	-92.36	-1.47	-3.80
769500	0.061	20.713	0.228	4	NA	-94.14	-1.75	-3.50
769600	0.061	20.713	0.226	4	NA	-92.61	0.00	-1.46
769700	0.074	20.713	0.228	3	NA	-95.52	0.00	-0.69
769800	0.074	20.713	0.230	3	NA	-94.56	0.00	0.00
769900	0.074	20.713	0.241	3	NA	-95.52	0.00	-0.69
770000	0.074	20.713	0.544	3	NA	-97.15	0.00	-0.85
770100	0.074	20.713	0.238	3	NA	-95.09	0.00	-1.40
770200	0.074	20.713	0.544	3	NA	-97.15	0.00	-0.69
770300	0.074	20.713	0.533	3	NA	-96.18	0.00	-0.35
770400	0.074	20.713	0.230	3	NA	-94.56	0.00	0.00
770500	0.074	20.713	0.241	3	NA	-95.52	-1.47	-3.80
770600	0.074	20.713	0.533	3	NA	-96.18	0.00	-0.28
770700	0.074	20.713	0.241	3	NA	-95.52	0.00	-0.69
770800	0.074	20.713	0.241	3	NA	-95.52	0.00	-0.13
770900	0.074	20.713	0.238	3	NA	-95.09	0.00	-4.94
771000	0.074	20.713	0.230	3	NA	-94.56	0.00	-2.47
771100	0.074	20.713	0.241	3	NA	-95.52	-1.47	-3.80
771200	0.086	20.713	0.238	2	NA	-98.85	0.00	-0.55
771300	0.086	20.713	0.238	2	NA	-98.85	0.00	-1.64
771400	0.086	20.713	0.238	2	NA	-98.85	0.00	-0.40
771500	0.072	20.713	0.238	3	NA	-92.53	0.00	-1.92
771600	0.072	20.713	0.238	3	NA	-92.53	0.00	-6.55
771700	0.114	20.713	0.266	2	NA	-100.38	-1.06	-4.21
771800	0.114	20.713	0.266	2	NA	-100.38	-1.06	-4.21
771900	0.114	20.713	0.266	2	NA	-100.38	0.00	-0.78
772000	0.114	20.713	0.266	2	NA	-100.38	0.00	-0.23
772100	0.114	20.713	0.266	2	NA	-100.38	0.00	-0.35
772200	0.072	20.713	0.434	3	NA	-93.97	0.00	-0.86
772300	0.072	20.713	0.266	3	NA	-95.14	0.00	-0.69
772400	0.072	20.713	0.434	3	NA	-93.97	0.00	-0.69
772500	0.072	20.713	0.266	3	NA	-95.14	-1.47	-3.80
772600	0.072	20.713	0.434	3	NA	-93.97	0.00	0.69
772700	0.072	20.713	0.434	3	NA	-93.97	0.00	-0.69
772800	0.072	20.713	0.653	3	NA	-96.94	0.00	-0.69
772900	0.072	20.713	0.569	3	NA	-96.75	0.00	-1.24
773000	0.072	20.713	0.434	3	NA	-93.97	0.00	0.00
773100	0.072	20.713	0.350	3	NA	-95.33	0.00	-0.54
773200	0.072	20.713	0.434	3	NA	-93.97	0.00	-0.69
773300	0.072	20.713	0.737	3	NA	-95.58	0.00	-0.69
773400	0.072	20.713	0.737	3	NA	-95.58	-1.47	-3.80
773500	0.072	20.713	0.434	3	NA	-93.97	-1.47	-3.80
773600	0.072	20.713	0.569	3	NA	-96.75	0.00	-0.69
773700	0.072	20.713	0.434	3	NA	-93.97	0.00	-0.69
773800	0.072	20.713	0.419	3	NA	-93.87	0.00	-1.84
773900	0.072	20.713	0.419	3	NA	-93.87	0.00	-0.69
774000	0.072	20.713	0.263	3	NA	-95.11	0.00	-0.69
774100	0.072	20.713	0.419	3	NA	-93.87	0.00	-0.69
774200	0.072	20.713	0.341	3	NA	-95.27	0.00	-0.61
774300	0.072	20.713	0.566	3	NA	-96.72	0.00	-0.36
774400	0.111	20.713	0.263	2	NA	-100.13	0.00	-3.13
774500	0.071	20.713	0.263	3	NA	-94.44	0.00	0.00
774600	0.071	20.713	0.263	3	NA	-94.44	0.00	-0.27
774700	0.071	20.713	0.290	3	NA	-92.64	0.00	-0.69
774800	0.071	20.713	0.290	3	NA	-92.64	-1.47	-3.80
774900	0.111	20.713	0.263	2	NA	-100.13	-1.06	-4.21
775000	0.069	20.713	0.263	3	NA	-92.22	0.00	-0.69
775100	0.069	20.713	0.263	3	NA	-92.22	0.00	0.69
775200	0.069	20.713	0.263	3	NA	-92.22	0.00	-0.69
775300	0.069	20.713	0.263	3	NA	-92.22	-1.47	-3.80
775400	0.069	20.713	0.250	3	NA	-92.11	0.00	-0.11
775500	0.069	20.713	0.250	3	NA	-92.11	-1.47	-3.80
775600	0.078	20.713	0.259	3	NA	-92.82	0.00	0.00
775700	0.078	20.713	0.247	3	NA	-94.40	0.00	-0.69
775800	0.078	20.713	0.563	3	NA	-94.47	0.00	-0.33
775900	0.096	20.390	0.245	2	NA	-99.15	0.00	-0.32
776000	0.096	20.390	0.245	2	NA	-99.15	0.00	-0.28
776100	0.096	20.390	0.245	2	NA	-99.15	-1.06	-4.21
776200	0.065	20.390	0.266	3	NA	-92.15	0.00	0.69
776300	0.065	20.390	0.266	3	NA	-92.15	-1.47	-3.80
776400	0.065	20.390	0.266	3	NA	-92.15	0.00	-1.07
776500	0.065	20.390	0.266	3	NA	-92.15	-1.47	-3.80
776600	0.075	20.390	0.276	3	NA	-94.42	0.00	-0.69
776700	0.079	20.390	0.229	2	NA	-100.42	-1.06	-4.21
776800	0.079	20.390	0.229	2	NA	-100.42	0.00	-0.37
776900	0.079	20.390	0.229	2	NA	-100.42	0.00	-0.21
777000	0.079	20.390	0.229	2	NA	-100.42	0.00	-1.50
777100	0.051	20.390	0.229	3	NA	-94.83	-1.47	-3.80
777200	0.051	20.390	0.516	3	NA	-96.87	0.00	-0.69
777300	0.079	20.390	0.229	2	NA	-98.86	0.00	-0.37
777400	0.079	20.390	0.229	2	NA	-98.86	-1.06	-4.21
777500	0.079	20.390	0.229	2	NA	-98.86	-1.06	-4.21
777600	0.079	20.390	0.229	2	NA	-98.86	0.00	-0.97
777700	0.079	20.390	0.229	2	NA	-98.86	0.00	-1.30
777800	0.079	20.390	0.229	2	NA	-98.86	0.00	-0.31
777900	0.077	20.390	0.250	3	NA	-97.14	0.00	-1.10
778000	0.077	20.390	0.227	3	NA	-99.03	0.00	-0.69
778100	0.077	20.390	0.227	3	NA	-99.03	0.00	0.00
778200	0.077	20.390	0.227	2	NA	-98.92	-1.06	-4.21
778300	0.077	20.390	0.227	2	NA	-98.92	-1.06	-4.21
778400	0.077	20.390	0.227	2	NA	-98.92	0.00	-1.15
778500	0.077	20.390	0.227	2	NA	-98.92	0.00	-0.49
778600	0.077	20.390	0.227	2	NA	-98.92	0.00	-0.32
778700	0.065	20.390	0.525	3	NA	-93.90	0.00	-0.69
778800	0.065	20.390	0.227	3	NA	-92.36	0.00	-0.84
778900	0.073	20.390	0.832	3	NA	-96.93	0.00	-1.16
779000	0.073	20.390	0.234	3	NA	-92.80	-1.47	-3.80
779100	0.073	20.390	0.234	3	NA	-92.80	0.00	-0.69
779200	0.073	20.390	0.230	3	NA	-94.35	0.00	-0.16
779300	0.062	20.390	0.223	3	NA	-92.29	0.00	-0.07
779400	0.062	20.390	0.223	3	NA	-92.29	-1.47	-3.80
779500	0.062	20.390	0.223	3	NA	-92.29	0.00	-2.13
779600	0.062	20.390	0.223	3	NA	-92.29	0.00	-0.69
779700	0.062	20.390	0.223	3	NA	-92.29	0.00	-1.61
779800	0.062	20.390	0.247	3	NA	-94.88	0.00	-0.10
779900	0.069	20.390	0.816	2	NA	-103.55	0.00	-0.08
780000	0.069	20.390	0.816	2	NA	-103.55	0.00	-2.34
780100	0.069	20.390	0.816	2	NA	-103.55	0.00	-2.10
780200	0.057	20.390	0.213	3	NA	-94.79	0.00	0.00
780300	0.064	20.390	0.213	2	NA	-100.08	0.00	-0.66
780400	0.064	20.390	0.213	2	NA	-100.08	0.00	-1.53
780500	0.064	20.390	0.213	2	NA	-100.08	0.00	-0.29
780600	0.064	20.390	0.213	2	NA	-100.08	0.00	-2.17
780700	0.064	20.390	0.213	2	NA	-100.08	-1.06	-4.21
780800	0.064	20.390	0.213	2	NA	-100.08	0.00	-0.41
780900	0.064	20.390	0.213	2	NA	-100.08	0.00	-0.19
781000	0.064	20.390	0.213	2	NA	-100.08	0.00	-1.11
781100	0.064	20.390	0.213	2	NA	-100.08	0.00	-0.22
