"","gene_fam","fisherPvalues_Capybara","fisherPvalues_Capybara_Bonferroni"
"10294","PTHR21704:SF20",1,1
"10295","PTHR14499:SF104",0.614992500428838,1
"10296","PTHR43274:SF1",0.225516612603453,1
"10297","PTHR24365:SF390",1,1
"10298","PTHR11049:SF15",1,1
"10299","PTHR14964",1,1
"10300","PTHR11705:SF107",1,1
"10301","PTHR43270:SF5",1,1
"10302","PTHR31938:SF8",1,1
"10303","PTHR15268:SF20",0.521360975797898,1
"10304","PTHR10269:SF20",1,1
"10305","PTHR43178:SF3",0.196597898891188,1
"10306","PTHR22850:SF138",0.54860283777153,1
"10307","PTHR11384:SF37",1,1
"10308","PTHR11453:SF72",0.525126118641287,1
"10309","PTHR24027:SF398",0.54860283777153,1
"10310","PTHR31785",0.470765688157878,1
"10311","PTHR11969:SF35",0.583117115443178,1
"10312","PTHR43170:SF3",0.583117115443178,1
"10313","PTHR31626:SF6",0.566203084715547,1
"10314","PTHR16295:SF20",1,1
"10315","PTHR10533:SF20",0.53028853548174,1
"10316","PTHR21705:SF12",1,1
"10317","PTHR17502:SF5",0.599371683754074,1
"10318","PTHR12984:SF19",0.700444919407973,1
"10319","PTHR24409:SF207",1,1
"10320","PTHR12411:SF405",1,1
"10321","PTHR24361:SF559",0.54860283777153,1
"10322","PTHR24404:SF44",1,1
"10323","PTHR24248:SF83",1,1
"10324","PTHR43011",0.566203084715547,1
"10325","PTHR24161:SF37",0.140605246668904,1
"10326","PTHR23114:SF28",0.614992500428838,1
"10327","PTHR24256:SF314",1,1
"10328","PTHR12532:SF7",0.54860283777153,1
"10329","PTHR11636:SF95",1,1
"10330","PTHR14015:SF3",0.54860283777153,1
"10331","PTHR13009:SF10",0.730432670201548,1
"10332","PTHR10676:SF334",1,1
"10333","PTHR21258:SF56",1,1
"10334","PTHR10032:SF270",0.53028853548174,1
"10335","PTHR24373:SF201",0.470765688157878,1
"10336","PTHR19282:SF294",1,1
"10337","PTHR11680:SF16",1,1
"10338","PTHR26453:SF471",0.53028853548174,1
"10339","PTHR15191:SF9",1,1
"10340","PTHR21637:SF10",1,1
"10341","PTHR10078:SF30",0.511231209360091,1
"10342","PTHR13763",1,1
"10343","PTHR13476",1,1
"10344","PTHR24055:SF276",0.53028853548174,1
"10345","PTHR23113:SF301",1,1
"10346","PTHR10807:SF100",1,1
"10347","PTHR24381:SF230",1,1
"10348","PTHR31333:SF10",1,1
"10349","PTHR11908:SF102",1,1
"10350","PTHR32028",1,1
"10351","PTHR23226:SF125",1,1
"10352","PTHR24026:SF60",1,1
"10353","PTHR21964",0.491400715750939,1
"10354","PTHR19282:SF297",0.298561654218911,1
"10355","PTHR16852:SF3",1,1
"10356","PTHR19143:SF295",0.356269680382059,1
"10357","PTHR22800:SF221",0.470765688157878,1
"10358","PTHR13664",0.53028853548174,1
"10359","PTHR23239:SF223",0.54860283777153,1
"10360","PTHR24339:SF45",0.491400715750939,1
"10361","PTHR22844:SF243",1,1
"10362","PTHR11394:SF102",1,1
"10363","PTHR11255:SF64",0.724946943483498,1
"10364","PTHR36686:SF2",1,1
"10365","PTHR28618",1,1
"10366","PTHR24200:SF18",0.52102173244648,1
"10367","PTHR42693:SF15",0.281979781705633,1
"10368","PTHR21396",0.53028853548174,1
"10369","PTHR13373:SF24",1,1
"10370","PTHR14969:SF32",0.614992500428838,1
"10371","PTHR12411:SF512",0.511231209360091,1
"10372","PTHR11686:SF39",1,1
"10373","PTHR24103:SF422",0.154282324395354,1
"10374","PTHR22913:SF16",0.54860283777153,1
"10375","PTHR24369:SF116",0.614992500428838,1
"10376","PTHR24044:SF391",0.225516612603453,1
"10377","PTHR11309:SF123",0.470765688157878,1
"10378","PTHR12756:SF26",1,1
"10379","PTHR10901:SF23",1,1
"10380","PTHR24409:SF179",1,1
"10381","PTHR43831:SF1",1,1
"10382","PTHR13440:SF8",0.470765688157878,1
"10383","PTHR14167:SF36",1,1
"10384","PTHR13627:SF31",1,1
"10385","PTHR13192:SF8",1,1
"10386","PTHR15895:SF17",0.44929348763883,1
"10387","PTHR10745:SF9",0.583117115443178,1
"10388","PTHR11926:SF559",0.52102173244648,1
"10389","PTHR24409:SF177",1,1
"10390","PTHR15603:SF5",1,1
"10391","PTHR23311:SF9",1,1
"10392","PTHR15551:SF6",0.140920752894979,1
"10393","PTHR24327:SF47",0.491400715750939,1
"10394","PTHR15511",0.583117115443178,1
"10395","PTHR31922:SF3",0.470765688157878,1
"10396","PTHR11848:SF170",0.470765688157878,1
"10397","PTHR14155:SF258",0.491400715750939,1
"10398","PTHR23401:SF5",0.44929348763883,1
"10399","PTHR11890:SF32",1,1
"10400","PTHR24350:SF14",1,1
"10401","PTHR16236:SF1",0.44929348763883,1
"10402","PTHR10390:SF51",0.470765688157878,1
"10403","PTHR22844:SF276",1,1
"10404","PTHR31520:SF2",1,1
"10405","PTHR23415:SF28",0.154282324395354,1
"10406","PTHR24377:SF467",1,1
"10407","PTHR31601:SF3",0.196597898891188,1
"10408","PTHR12307:SF26",0.566203084715547,1
"10409","PTHR10648:SF18",1,1
"10410","PTHR12604:SF7",1,1
"10411","PTHR11250:SF4",0.723877095517443,1
"10412","PTHR31102:SF9",0.346650504944599,1
"10413","PTHR21377:SF9",0.16819933917042,1
"10414","PTHR28547:SF2",1,1
"10415","PTHR15588:SF12",0.491400715750939,1
"10416","PTHR21433:SF5",0.491400715750939,1
"10417","PTHR13551:SF5",0.0524924934500188,1
"10418","PTHR10489:SF892",1,1
"10419","PTHR11829:SF239",0.599371683754074,1
"10420","PTHR13345:SF7",0.599371683754074,1
"10421","PTHR23226:SF96",0.522752056212776,1
"10422","PTHR24012:SF568",0.341977052485756,1
"10423","PTHR36870:SF2",1,1
"10424","PTHR26451:SF778",0.470765688157878,1
"10425","PTHR11616:SF214",1,1
"10426","PTHR24106:SF184",1,1
"10427","PTHR21330",1,1
"10428","PTHR12365:SF13",1,1
"10429","PTHR35153:SF2",0.384499616765315,1
"10430","PTHR24179:SF31",0.522752056212776,1
"10431","PTHR12810",1,1
"10432","PTHR24100:SF78",0.00865864406764851,1
"10433","PTHR24381:SF185",1,1
"10434","PTHR10970:SF6",0.53028853548174,1
"10435","PTHR24061:SF464",0.624911639872466,1
"10436","PTHR12270:SF30",1,1
"10437","PTHR24377:SF406",1,1
"10438","PTHR24377:SF456",1,1
"10439","PTHR31965:SF2",0.599371683754074,1
"10440","PTHR21495:SF84",0.470765688157878,1
"10441","PTHR22957:SF332",1,1
"10442","PTHR14206:SF9",0.526660216094288,1
"10443","PTHR12313:SF28",0.511231209360091,1
"10444","PTHR10910:SF132",1,1
"10445","PTHR19051:SF30",1,1
"10446","PTHR24361:SF532",0.269342389152307,1
"10447","PTHR12241:SF136",0.53028853548174,1
"10448","PTHR15081",1,1
"10449","PTHR35825:SF3",1,1
"10450","PTHR11848:SF204",0.44929348763883,1
"10451","PTHR24370:SF12",1,1
"10452","PTHR24064:SF311",1,1
"10453","PTHR14107:SF20",0.614992500428838,1
"10454","PTHR24365:SF473",1,1
"10455","PTHR21680:SF1",1,1
"10456","PTHR12015:SF125",0.470765688157878,1
"10457","PTHR22094:SF1",1,1
"10458","PTHR13140:SF512",0.771457580010839,1
"10459","PTHR22750:SF49",0.470765688157878,1
"10460","PTHR12558:SF14",0.599371683754074,1
"10461","PTHR10751:SF77",1,1
"10462","PTHR13994:SF23",1,1
"10463","PTHR21319",1,1
"10464","PTHR14463:SF11",0.54860283777153,1
"10465","PTHR15087:SF20",1,1
"10466","PTHR32093:SF53",1,1
"10467","PTHR11964:SF30",0.491400715750939,1
"10468","PTHR23343:SF114",0.511231209360091,1
"10469","PTHR10405:SF26",0.655356059110962,1
"10470","PTHR23101:SF81",1,1
"10471","PTHR24373:SF173",1,1
"10472","PTHR32261:SF11",0.470765688157878,1
"10473","PTHR12428:SF31",1,1
"10474","PTHR23086:SF61",1,1
"10475","PTHR22752:SF10",1,1
"10476","PTHR31640",0.732010050314526,1
"10477","PTHR22939:SF113",0.491400715750939,1
"10478","PTHR15503:SF13",0.583117115443178,1
"10479","PTHR12526:SF432",0.628684760565179,1
"10480","PTHR15976:SF19",0.724028649237062,1
"10481","PTHR23334:SF39",0.470765688157878,1
"10482","PTHR28556:SF8",1,1
"10483","PTHR13743:SF99",1,1
"10484","PTHR28398:SF2",1,1
"10485","PTHR11241:SF8",1,1
"10486","PTHR22957:SF385",1,1
"10487","PTHR12044:SF20",0.53028853548174,1
"10488","PTHR24345:SF71",0.470765688157878,1
"10489","PTHR11889:SF57",0.511231209360091,1
"10490","PTHR24256:SF327",1,1
"10491","PTHR23505:SF24",1,1
"10492","PTHR24027:SF354",0.225516612603453,1
"10493","PTHR41403:SF2",0.470765688157878,1
"10494","PTHR21297:SF3",1,1
"10495","PTHR23050:SF288",1,1
"10496","PTHR13902:SF85",1,1
"10497","PTHR21641:SF1",0.54860283777153,1
"10498","PTHR24241:SF111",0.511231209360091,1
"10499","PTHR12080:SF68",1,1
"10500","PTHR16165:SF16",1,1
"10501","PTHR23239:SF304",0.470765688157878,1
"10502","PTHR31185:SF3",0.491400715750939,1
"10503","PTHR23166:SF13",1,1
"10504","PTHR12904:SF29",0.211008439435305,1
"10505","PTHR26451:SF599",0.599371683754074,1
"10506","PTHR10663:SF285",0.283966834292859,1
"10507","PTHR10896:SF35",0.491400715750939,1
"10508","PTHR11675:SF82",0.54860283777153,1
"10509","PTHR24253:SF10",0.54860283777153,1
"10510","PTHR43658:SF5",0.566203084715547,1
"10511","PTHR15949:SF5",0.26574875167493,1
"10512","PTHR20935",1,1
"10513","PTHR11669:SF33",0.53028853548174,1
"10514","PTHR40710",0.491400715750939,1
"10515","PTHR23105:SF95",0.53028853548174,1
"10516","PTHR24126:SF8",0.511231209360091,1
"10517","PTHR19853",0.62567208828275,1
"10518","PTHR31837:SF4",1,1
"10519","PTHR18884:SF85",0.211008439435305,1
"10520","PTHR19818:SF97",0.313106928193021,1
"10521","PTHR10751:SF62",1,1
"10522","PTHR10829:SF30",1,1
"10523","PTHR28348:SF2",1,1
"10524","PTHR22750:SF57",0.730432670201548,1
"10525","PTHR26451:SF543",0.354332691998714,1
"10526","PTHR34589:SF3",1,1
"10527","PTHR11758:SF20",1,1
"10528","PTHR28556:SF6",0.54860283777153,1
"10529","PTHR32005:SF5",0.470765688157878,1
"10530","PTHR24289:SF5",1,1
"10531","PTHR13586:SF5",1,1
"10532","PTHR11214:SF188",0.723877095517443,1
"10533","PTHR22918:SF8",1,1
"10534","PTHR14304:SF16",1,1
"10535","PTHR26450:SF311",0.403700338029936,1
"10536","PTHR24377:SF599",1,1
"10537","PTHR12764:SF5",0.695067497373121,1
"10538","PTHR14522:SF3",0.725696445879893,1
"10539","PTHR11926:SF523",1,1
"10540","PTHR12155:SF34",1,1
"10541","PTHR24361:SF592",0.313106928193021,1
"10542","PTHR11984:SF71",1,1
"10543","PTHR10131:SF105",0.426986672310355,1
"10544","PTHR24055:SF312",0.733728739024062,1
"10545","PTHR22952:SF299",1,1
"10546","PTHR23507:SF22",0.646994797426022,1
"10547","PTHR10489:SF762",0.405878132827476,1
"10548","PTHR13856:SF116",0.639611418007976,1
"10549","PTHR24256:SF381",0.470765688157878,1
"10550","PTHR12270:SF33",0.54860283777153,1
"10551","PTHR10361:SF49",0.511231209360091,1
"10552","PTHR16768:SF10",1,1
"10553","PTHR10037:SF239",1,1
"10554","PTHR24006:SF530",0.664502509647807,1
"10555","PTHR26452:SF575",1,1
"10556","PTHR24361:SF523",1,1
"10557","PTHR12663:SF13",0.177528702490409,1
"10558","PTHR12247:SF124",0.727733593409787,1
"10559","PTHR22734:SF5",0.225516612603453,1
"10560","PTHR10825:SF60",1,1
"10561","PTHR23306:SF23",0.674265203756203,1
"10562","PTHR10013",1,1
"10563","PTHR24031:SF339",0.384499616765315,1
"10564","PTHR23415:SF25",0.614992500428838,1
"10565","PTHR24326:SF461",0.491400715750939,1
"10566","PTHR24211:SF22",1,1
"10567","PTHR11984:SF98",1,1
"10568","PTHR14898:SF7",0.469127942675918,1
"10569","PTHR11819:SF187",0.695067497373121,1
"10570","PTHR26453:SF338",0.426950151188977,1
"10571","PTHR12315:SF4",0.511231209360091,1
"10572","PTHR28654:SF2",0.599371683754074,1
"10573","PTHR24100:SF94",0.583117115443178,1
"10574","PTHR12002:SF146",1,1
"10575","PTHR31206:SF11",1,1
"10576","PTHR23302:SF52",0.566203084715547,1
"10577","PTHR24212:SF9",0.511231209360091,1
"10578","PTHR10221:SF14",1,1
"10579","PTHR12905:SF22",0.404526258311349,1
"10580","PTHR24367:SF294",0.566203084715547,1
"10581","PTHR15933:SF18",1,1
"10582","PTHR31893:SF6",0.54860283777153,1
"10583","PTHR16058",1,1
"10584","PTHR24031:SF478",0.511231209360091,1
"10585","PTHR12159:SF14",1,1
"10586","PTHR13513:SF10",0.225516612603453,1
"10587","PTHR23023:SF184",1,1
"10588","PTHR22045",0.242998193676576,1
"10589","PTHR12306:SF17",1,1
"10590","PTHR26450:SF316",1,1
"10591","PTHR12027:SF113",0.53028853548174,1
"10592","PTHR43143:SF1",1,1
"10593","PTHR24028:SF175",1,1
"10594","PTHR12035:SF72",1,1
"10595","PTHR23193:SF35",0.636353821173325,1
"10596","PTHR19430:SF7",0.711320917955262,1
"10597","PTHR11829:SF283",0.470765688157878,1
"10598","PTHR22802:SF291",1,1
"10599","PTHR11559:SF264",1,1
"10600","PTHR15045:SF2",0.182316791975725,1
"10601","PTHR12789",1,1
"10602","PTHR10654:SF24",1,1
"10603","PTHR16675:SF210",0.426950151188977,1
"10604","PTHR22957:SF337",1,1
"10605","PTHR13396:SF7",0.583117115443178,1
"10606","PTHR31402",0.599371683754074,1
"10607","PTHR19290:SF107",0.53028853548174,1
"10608","PTHR15528:SF16",1,1
"10609","PTHR22957:SF418",1,1
"10610","PTHR15299",1,1
"10611","PTHR13316:SF4",1,1
"10612","PTHR14619:SF8",0.53028853548174,1
"10613","PTHR12449:SF23",1,1
"10614","PTHR11524:SF19",0.44929348763883,1
"10615","PTHR14791:SF30",0.0651774486617423,1
"10616","PTHR22952:SF225",1,1
"10617","PTHR42679:SF2",0.53028853548174,1
"10618","PTHR12794:SF3",1,1
"10619","PTHR23073:SF40",0.196597898891188,1
"10620","PTHR11227:SF36",0.599371683754074,1
"10621","PTHR15683:SF10",0.614992500428838,1
"10622","PTHR11129:SF5",0.566203084715547,1
"10623","PTHR16003:SF4",1,1
"10624","PTHR24249:SF314",1,1
"10625","PTHR11691:SF53",0.094234175254178,1
"10626","PTHR23239:SF258",0.470765688157878,1
"10627","PTHR10027:SF33",0.0984936178558281,1
"10628","PTHR10768:SF8",0.00488698466608473,1
"10629","PTHR10780:SF27",1,1
"10630","PTHR11260:SF391",0.54860283777153,1
"10631","PTHR13286:SF12",0.470765688157878,1
"10632","PTHR24240:SF122",1,1
"10633","PTHR14140:SF36",1,1
"10634","PTHR24139:SF41",0.491400715750939,1
"10635","PTHR28360:SF2",1,1
"10636","PTHR13847:SF221",1,1
"10637","PTHR22801:SF66",1,1
"10638","PTHR24169:SF24",0.53028853548174,1
"10639","PTHR14456",0.614992500428838,1
"10640","PTHR22957:SF401",0.52102173244648,1
"10641","PTHR24103:SF539",1,1
"10642","PTHR11885",0.599371683754074,1
"10643","PTHR20855:SF60",1,1
"10644","PTHR24418:SF322",1,1
"10645","PTHR28664:SF6",0.137380600163468,1
"10646","PTHR11219:SF59",0.180648742132706,1
"10647","PTHR12369:SF28",0.725696445879893,1
"10648","PTHR12479:SF12",0.491400715750939,1
"10649","PTHR21681:SF1",0.614992500428838,1
"10650","PTHR11616:SF199",0.725696445879893,1
"10651","PTHR24257:SF30",1,1
"10652","PTHR11635:SF166",0.53028853548174,1
"10653","PTHR23097:SF140",0.633425136365356,1
"10654","PTHR31134:SF2",1,1
"10655","PTHR10799:SF844",1,1
"10656","PTHR26451:SF729",0.379507273720231,1
"10657","PTHR10884",0.491400715750939,1
"10658","PTHR23244:SF356",1,1
"10659","PTHR26451:SF695",0.0891905020037815,1
"10660","PTHR11662:SF350",1,1
"10661","PTHR10822:SF41",1,1
"10662","PTHR16213:SF93",1,1
"10663","PTHR19443:SF42",1,1
"10664","PTHR10151:SF82",0.626943460364684,1
"10665","PTHR24103:SF440",1,1
"10666","PTHR19303:SF379",1,1
"10667","PTHR24208:SF141",0.470765688157878,1
"10668","PTHR11986:SF106",1,1
"10669","PTHR15668:SF5",0.53028853548174,1
"10670","PTHR15936:SF3",0.628684760565179,1
"10671","PTHR35257",1,1
"10672","PTHR42861:SF31",1,1
"10673","PTHR10572:SF15",1,1
"10674","PTHR11861:SF14",0.566203084715547,1
"10675","PTHR11430:SF115",0.189303503474187,1
"10676","PTHR11214:SF175",1,1
"10677","PTHR22599:SF41",1,1
"10678","PTHR21084",1,1
"10679","PTHR24416:SF384",0.511231209360091,1
"10680","PTHR22973:SF15",0.511231209360091,1
"10681","PTHR12370:SF18",0.583117115443178,1
"10682","PTHR15344:SF18",0.54860283777153,1
"10683","PTHR10270:SF257",1,1
"10684","PTHR16784:SF3",1,1
"10685","PTHR22904:SF424",0.53028853548174,1
"10686","PTHR12506:SF28",1,1
"10687","PTHR11200:SF188",1,1
"10688","PTHR11226:SF6",1,1
"10689","PTHR10856:SF30",1,1
"10690","PTHR24387:SF235",0.470765688157878,1
"10691","PTHR23255:SF76",1,1
"10692","PTHR14351:SF2",1,1
"10693","PTHR24006:SF552",1,1
"10694","PTHR10541:SF4",0.491400715750939,1
"10695","PTHR12126:SF9",0.511231209360091,1
"10696","PTHR13459",1,1
"10697","PTHR21275:SF2",1,1
"10698","PTHR24070:SF340",0.614992500428838,1
"10699","PTHR13723:SF211",1,1
"10700","PTHR12869:SF1",0.583117115443178,1
"10701","PTHR10654:SF22",1,1
"10702","PTHR14431",0.599371683754074,1
"10703","PTHR21041:SF16",0.491400715750939,1
"10704","PTHR15454:SF19",0.25587729675073,1
"10705","PTHR10519:SF50",1,1
"10706","PTHR12877",0.470765688157878,1
"10707","PTHR43327:SF13",1,1
"10708","PTHR37352",1,1
"10709","PTHR13194:SF21",1,1
"10710","PTHR10015:SF244",1,1
"10711","PTHR11486:SF105",1,1
"10712","PTHR24028:SF174",0.328136774268949,1
"10713","PTHR24418:SF280",0.626943460364684,1
"10714","PTHR24070:SF318",1,1
"10715","PTHR24351:SF134",0.633425136365356,1
"10716","PTHR23083:SF462",0.177528702490409,1
"10717","PTHR10827:SF68",1,1
"10718","PTHR31624:SF7",0.44929348763883,1
"10719","PTHR15304:SF5",0.583117115443178,1
"10720","PTHR10845:SF219",0.614992500428838,1
"10721","PTHR24365:SF427",1,1
"10722","PTHR15194",1,1
"10723","PTHR23239:SF238",1,1
"10724","PTHR21255:SF32",0.54860283777153,1
"10725","PTHR12241:SF115",1,1
"10726","PTHR13367:SF24",1,1
"10727","PTHR24089:SF539",1,1
"10728","PTHR18945:SF625",0.470765688157878,1
"10729","PTHR11660:SF60",0.54860283777153,1
"10730","PTHR10980:SF29",0.44929348763883,1
"10731","PTHR24072:SF181",0.727733593409787,1
"10732","PTHR23115:SF214",1,1
"10733","PTHR11254:SF365",0.44929348763883,1
"10734","PTHR23142:SF4",0.583117115443178,1
"10735","PTHR11818:SF75",0.511231209360091,1
"10736","PTHR11703:SF5",1,1
"10737","PTHR22997:SF11",0.54860283777153,1
"10738","PTHR24073:SF798",1,1
"10739","PTHR22977:SF7",0.54860283777153,1
"10740","PTHR24319:SF40",0.470765688157878,1
"10741","PTHR10219:SF53",1,1
"10742","PTHR11245:SF12",0.470765688157878,1
"10743","PTHR10270:SF260",0.470765688157878,1
"10744","PTHR12046:SF1",0.225516612603453,1
"10745","PTHR10125:SF32",0.54860283777153,1
"10746","PTHR43766",0.614992500428838,1
"10747","PTHR10529:SF324",0.599371683754074,1
"10748","PTHR22847:SF516",1,1
"10749","PTHR11937:SF339",0.426950151188977,1
"10750","PTHR13493:SF4",0.63085741325675,1
"10751","PTHR16476:SF5",1,1
"10752","PTHR18966:SF263",0.723877095517443,1
"10753","PTHR12011:SF340",1,1
"10754","PTHR12963:SF3",1,1
"10755","PTHR11890:SF40",0.53028853548174,1
"10756","PTHR11036:SF118",1,1
"10757","PTHR11530:SF22",1,1
"10758","PTHR14003:SF15",1,1
"10759","PTHR11783:SF133",0.583117115443178,1
"10760","PTHR12913:SF3",0.317660702188563,1
"10761","PTHR11969:SF31",0.511231209360091,1
"10762","PTHR12217:SF5",1,1
"10763","PTHR35268:SF2",0.426950151188977,1
"10764","PTHR13527",1,1
"10765","PTHR34830",1,1
"10766","PTHR15018:SF2",0.426950151188977,1
"10767","PTHR26453:SF323",1,1
"10768","PTHR24214:SF49",0.72900450079445,1
"10769","PTHR36872:SF2",0.426950151188977,1
"10770","PTHR24329:SF434",1,1
"10771","PTHR22722:SF6",1,1
"10772","PTHR12114:SF9",1,1
"10773","PTHR10791:SF87",0.646994797426022,1
"10774","PTHR10920:SF22",0.240092900234518,1
"10775","PTHR23281:SF36",0.614992500428838,1
"10776","PTHR12085",0.684496439448841,1
"10777","PTHR16172:SF35",1,1
"10778","PTHR21454:SF10",1,1
"10779","PTHR10272:SF21",1,1
"10780","PTHR43884:SF9",0.53028853548174,1
"10781","PTHR10579:SF72",0.0253299348552823,1
"10782","PTHR26451:SF453",0.0126321438823141,1
"10783","PTHR13213",0.53028853548174,1
"10784","PTHR26453:SF389",0.54860283777153,1
"10785","PTHR12403:SF20",1,1
"10786","PTHR38494",0.0891905020037815,1
"10787","PTHR12479:SF15",0.491400715750939,1
"10788","PTHR26454:SF103",1,1
"10789","PTHR11461:SF269",0.599371683754074,1
"10790","PTHR23351:SF41",1,1
"10791","PTHR15860:SF6",1,1
"10792","PTHR14689:SF1",0.716797081497672,1
"10793","PTHR33504:SF4",0.639611418007976,1
"10794","PTHR13297",1,1
"10795","PTHR28543",0.511231209360091,1
"10796","PTHR23002:SF91",0.405878132827476,1
"10797","PTHR24241:SF101",1,1
"10798","PTHR15377:SF8",0.528414237158378,1
"10799","PTHR37870:SF2",0.403664740031794,1
"10800","PTHR43625:SF9",1,1
"10801","PTHR13391:SF1",0.62567208828275,1
"10802","PTHR11668:SF356",0.633425136365356,1
"10803","PTHR10231:SF63",1,1
"10804","PTHR12317:SF41",0.599371683754074,1
"10805","PTHR23024:SF322",0.101452766962397,1
"10806","PTHR33517:SF5",0.16819933917042,1
"10807","PTHR21388:SF15",0.44929348763883,1
"10808","PTHR19957:SF183",0.727733593409787,1
"10809","PTHR13430",1,1
"10810","PTHR10201:SF205",0.583117115443178,1
"10811","PTHR15556:SF8",0.470765688157878,1
"10812","PTHR26452:SF414",1,1
"10813","PTHR23061:SF13",0.628684760565179,1
"10814","PTHR24247:SF150",1,1
"10815","PTHR14453:SF73",0.53028853548174,1
"10816","PTHR11132:SF230",0.370448143337681,1
"10817","PTHR24233:SF17",0.64316782753972,1
"10818","PTHR14024:SF39",1,1
"10819","PTHR14130:SF18",1,1
"10820","PTHR11829:SF248",0.724028649237062,1
"10821","PTHR13420:SF9",0.614992500428838,1
"10822","PTHR34033:SF2",0.583117115443178,1
"10823","PTHR23049:SF50",1,1
"10824","PTHR24243:SF149",0.491400715750939,1
"10825","PTHR11214:SF181",0.470765688157878,1
"10826","PTHR22656",1,1
"10827","PTHR13683:SF408",1,1
"10828","PTHR10259:SF17",0.174089709291805,1
"10829","PTHR22847:SF534",1,1
"10830","PTHR12271:SF82",1,1
"10831","PTHR14523",0.599371683754074,1
"10832","PTHR10656:SF56",1,1
"10833","PTHR10078:SF34",0.730432670201548,1
"10834","PTHR21100",0.0747370247264131,1
"10835","PTHR12619:SF29",0.16819933917042,1
"10836","PTHR24073:SF736",0.370448143337681,1
"10837","PTHR13178:SF2",0.54860283777153,1
"10838","PTHR13987",1,1
"10839","PTHR14208:SF5",0.566203084715547,1
"10840","PTHR10615:SF127",1,1
"10841","PTHR24249:SF362",1,1
"10842","PTHR26452:SF479",1,1
"10843","PTHR12824:SF11",1,1
"10844","PTHR11067",1,1
"10845","PTHR14396",1,1
"10846","PTHR28647:SF4",1,1
"10847","PTHR13817:SF30",0.655356059110962,1
"10848","PTHR15749",1,1
"10849","PTHR28681:SF2",1,1
"10850","PTHR23282:SF105",1,1
"10851","PTHR14522:SF4",1,1
"10852","PTHR24073:SF668",0.511231209360091,1
"10853","PTHR12346:SF17",1,1
"10854","PTHR11153:SF29",0.774643869981598,1
"10855","PTHR12552:SF8",0.566203084715547,1
"10856","PTHR24322:SF678",0.614992500428838,1
"10857","PTHR21292:SF18",0.659842220845539,1
"10858","PTHR14614:SF67",0.53028853548174,1
"10859","PTHR24064:SF313",0.659842220845539,1
"10860","PTHR10554:SF15",0.54860283777153,1
"10861","PTHR24419:SF24",1,1
"10862","PTHR13800:SF23",1,1
"10863","PTHR24339:SF38",0.53028853548174,1
"10864","PTHR21845",0.624705663462955,1
"10865","PTHR10048:SF84",0.0281953054067145,1
"10866","PTHR11394:SF125",0.491400715750939,1
"10867","PTHR11256:SF52",1,1
"10868","PTHR26452:SF462",1,1
"10869","PTHR31553:SF6",1,1
"10870","PTHR15504",0.583117115443178,1
"10871","PTHR26450:SF288",1,1
"10872","PTHR18806",1,1
"10873","PTHR10641:SF780",0.273027018431143,1
"10874","PTHR24365:SF413",0.695067497373121,1
"10875","PTHR11486:SF111",0.44929348763883,1
"10876","PTHR16166:SF114",0.27068120745534,1
"10877","PTHR24243:SF178",0.53028853548174,1
"10878","PTHR23044:SF47",0.470765688157878,1
"10879","PTHR24402:SF293",1,1
"10880","PTHR31144",1,1
"10881","PTHR13869:SF35",0.53028853548174,1
"10882","PTHR13408:SF8",1,1
"10883","PTHR11260:SF363",1,1
"10884","PTHR11915:SF353",1,1
"10885","PTHR12812:SF9",0.711320917955262,1
"10886","PTHR23101:SF80",0.405878132827476,1
"10887","PTHR32123:SF16",1,1
"10888","PTHR35540:SF2",1,1
"10889","PTHR15036:SF24",0.182316791975725,1
"10890","PTHR15688",1,1
"10891","PTHR11534:SF10",0.491400715750939,1
"10892","PTHR21560:SF1",0.254709937353274,1
"10893","PTHR10201:SF174",0.53028853548174,1
"10894","PTHR12994:SF22",0.0524924934500188,1
"10895","PTHR23155:SF790",1,1
"10896","PTHR26451:SF689",0.491400715750939,1
"10897","PTHR24377:SF565",0.00286285038633864,1
"10898","PTHR24253:SF17",1,1
"10899","PTHR12000:SF25",0.53028853548174,1
"10900","PTHR24023:SF657",1,1
"10901","PTHR23170:SF5",0.628684760565179,1
"10902","PTHR13962:SF28",1,1
"10903","PTHR16483:SF5",0.53028853548174,1
"10904","PTHR22778:SF29",0.470765688157878,1
"10905","PTHR23120:SF31",1,1
"10906","PTHR24340:SF46",0.599371683754074,1
"10907","PTHR10582:SF38",1,1
"10908","PTHR11042:SF107",0.614992500428838,1
"10909","PTHR13480:SF5",0.711320917955262,1
"10910","PTHR24073:SF758",1,1
"10911","PTHR42693:SF14",1,1
"10912","PTHR10740:SF15",0.470765688157878,1
"10913","PTHR37354",1,1
"10914","PTHR10411:SF11",0.491400715750939,1
"10915","PTHR10037:SF230",1,1
"10916","PTHR17695",0.53028853548174,1
"10917","PTHR10827:SF57",0.53028853548174,1
"10918","PTHR18945:SF719",0.341977052485756,1
"10919","PTHR23037:SF36",0.664502509647807,1
"10920","PTHR43107:SF10",0.53028853548174,1
"10921","PTHR11636:SF96",0.445614058050742,1
"10922","PTHR11506:SF42",0.53028853548174,1
"10923","PTHR11481:SF82",0.583117115443178,1
"10924","PTHR12969",1,1
"10925","PTHR26451:SF767",0.328136774268949,1
"10926","PTHR26453:SF556",1,1
"10927","PTHR10825:SF58",0.298561654218911,1
"10928","PTHR43347:SF4",0.624705663462955,1
"10929","PTHR31226",1,1
